"year_loc","layer","KL","LL"
"2017-TXH1-Dry",10,0.00991793329329519,0.354318601
"2017-TXH1-Early",1,0.06,0.3934129915
"2017-TXH1-Early",2,0.0491238451846789,0.3934129915
"2017-TXH1-Early",3,0.0402192027621384,0.3934129915
"2017-TXH1-Early",4,0.0329286981656416,0.3934129915
"2017-TXH1-Early",5,0.0269597378470333,0.3822053095
"2017-TXH1-Early",6,0.0220727664702865,0.3822053095
"2017-TXH1-Early",7,0.0180716527147321,0.3822053095
"2017-TXH1-Early",8,0.0147958178364964,0.3822053095
"2017-TXH1-Early",9,0.0121137910796793,0.354318601
"2017-TXH1-Early",10,0.00991793329329519,0.354318601
"2017-TXH1-Late",1,0.06,0.3934129915
"2017-TXH1-Late",2,0.0491238451846789,0.3934129915
"2017-TXH1-Late",3,0.0402192027621384,0.3934129915
"2017-TXH1-Late",4,0.0329286981656416,0.3934129915
"2017-TXH1-Late",5,0.0269597378470333,0.3822053095
"2017-TXH1-Late",6,0.0220727664702865,0.3822053095
"2017-TXH1-Late",7,0.0180716527147321,0.3822053095
"2017-TXH1-Late",8,0.0147958178364964,0.3822053095
"2017-TXH1-Late",9,0.0121137910796793,0.354318601
"2017-TXH1-Late",10,0.00991793329329519,0.354318601
"2017-TXH2",1,0.06,0.3934129915
"2017-TXH2",2,0.0491238451846789,0.3934129915
"2017-TXH2",3,0.0402192027621384,0.3934129915
"2017-TXH2",4,0.0329286981656416,0.3934129915
"2017-TXH2",5,0.0269597378470333,0.3822053095
"2017-TXH2",6,0.0220727664702865,0.3822053095
"2017-TXH2",7,0.0180716527147321,0.3822053095
"2017-TXH2",8,0.0147958178364964,0.3822053095
"2017-TXH2",9,0.0121137910796793,0.354318601
"2017-TXH2",10,0.00991793329329519,0.354318601
"2017-WIH1",1,0.06,0.1399648
"2017-WIH1",2,0.0491238451846789,0.1399648
"2017-WIH1",3,0.0402192027621384,0.1399648
"2017-WIH1",4,0.0329286981656416,0.1399648
"2017-WIH1",5,0.0269597378470333,0.187360699
"2017-WIH1",6,0.0220727664702865,0.187360699
"2017-WIH1",7,0.0180716527147321,0.16033988605
"2017-WIH1",8,0.0147958178364964,0.16033988605
"2017-WIH1",9,0.0121137910796793,0.0094954765
"2017-WIH1",10,0.00991793329329519,0.0094954765
"2017-WIH2",1,0.06,0.13974193
"2017-WIH2",2,0.0491238451846789,0.13974193
"2017-WIH2",3,0.0402192027621384,0.13974193
"2017-WIH2",4,0.0329286981656416,0.18167683
"2017-WIH2",5,0.0269597378470333,0.18167683
"2017-WIH2",6,0.0220727664702865,0.138965077
"2017-WIH2",7,0.0180716527147321,0.138965077
"2017-WIH2",8,0.0147958178364964,0.138965077
"2017-WIH2",9,0.0121137910796793,0.0706158355
"2017-WIH2",10,0.00991793329329519,0.0706158355
"2018-ARH2",1,0.06,0.0455544175
"2018-ARH2",2,0.0491238451846789,0.0455544175
"2018-ARH2",3,0.0402192027621384,0.0454263955
"2018-ARH2",4,0.0329286981656416,0.1273489957
"2018-ARH2",5,0.0269597378470333,0.1273489957
"2018-ARH2",6,0.0220727664702865,0.1273489957
"2018-ARH2",7,0.0180716527147321,0.26717225575
"2018-ARH2",8,0.0147958178364964,0.26717225575
"2018-ARH2",9,0.0121137910796793,0.26717225575
"2018-ARH2",10,0.00991793329329519,0.26717225575
"2018-DEH1",1,0.06,0.018379696
"2018-DEH1",2,0.0491238451846789,0.018379696
"2018-DEH1",3,0.0402192027621384,0.018379696
"2018-DEH1",4,0.0329286981656416,0.0758119384
"2018-DEH1",5,0.0269597378470333,0.0758119384
"2018-DEH1",6,0.0220727664702865,0.0758119384
"2018-DEH1",7,0.0180716527147321,0.0758119384
"2018-DEH1",8,0.0147958178364964,0.022458274
"2018-DEH1",9,0.0121137910796793,0.022458274
"2018-DEH1",10,0.00991793329329519,0.022458274
"2018-IAH2",1,0.06,0.127379542
"2018-IAH2",2,0.0491238451846789,0.127379542
"2018-IAH2",3,0.0402192027621384,0.12725437
"2018-IAH2",4,0.0329286981656416,0.127035319
"2018-IAH2",5,0.0269597378470333,0.127035319
"2018-IAH2",6,0.0220727664702865,0.127035319
"2018-IAH2",7,0.0180716527147321,0.127035319
"2018-IAH2",8,0.0147958178364964,0.09093796
"2018-IAH2",9,0.0121137910796793,0.09093796
"2018-IAH2",10,0.00991793329329519,0.09093796
"2018-IAH4",1,0.06,0.127379542
"2018-IAH4",2,0.0491238451846789,0.127379542
"2018-IAH4",3,0.0402192027621384,0.12725437
"2018-IAH4",4,0.0329286981656416,0.127035319
"2018-IAH4",5,0.0269597378470333,0.127035319
"2018-IAH4",6,0.0220727664702865,0.127035319
"2018-IAH4",7,0.0180716527147321,0.127035319
"2018-IAH4",8,0.0147958178364964,0.09093796
"2018-IAH4",9,0.0121137910796793,0.09093796
"2018-IAH4",10,0.00991793329329519,0.09093796
"2018-ILH1",1,0.06,0.148572712
"2018-ILH1",2,0.0491238451846789,0.148572712
"2018-ILH1",3,0.0402192027621384,0.176440924
"2018-ILH1",4,0.0329286981656416,0.220948804
"2018-ILH1",5,0.0269597378470333,0.220948804
"2018-ILH1",6,0.0220727664702865,0.192853504
"2018-ILH1",7,0.0180716527147321,0.15217591
"2018-ILH1",8,0.0147958178364964,0.1161741856
"2018-ILH1",9,0.0121137910796793,0.1161741856
"2018-ILH1",10,0.00991793329329519,0.1161741856
"2018-INH1",1,0.06,0.136161076
"2018-INH1",2,0.0491238451846789,0.136161076
"2018-INH1",3,0.0402192027621384,0.136161076
"2018-INH1",4,0.0329286981656416,0.1872629725
"2018-INH1",5,0.0269597378470333,0.1872629725
"2018-INH1",6,0.0220727664702865,0.162445828
"2018-INH1",7,0.0180716527147321,0.162445828
"2018-INH1",8,0.0147958178364964,0.09162481
"2018-INH1",9,0.0121137910796793,0.09162481
"2018-INH1",10,0.00991793329329519,0.09162481
"2018-MIH1",1,0.06,0.05893816
"2018-MIH1",2,0.0491238451846789,0.05893816
"2018-MIH1",3,0.0402192027621384,0.168594988
"2018-MIH1",4,0.0329286981656416,0.168369952
"2018-MIH1",5,0.0269597378470333,0.168369952
"2018-MIH1",6,0.0220727664702865,0.168369952
"2018-MIH1",7,0.0180716527147321,0.168369952
"2018-MIH1",8,0.0147958178364964,0.1152907996
"2018-MIH1",9,0.0121137910796793,0.1152907996
"2018-MIH1",10,0.00991793329329519,0.1152907996
"2018-MNH1",1,0.06,0.145799662
"2018-MNH1",2,0.0491238451846789,0.145799662
"2018-MNH1",3,0.0402192027621384,0.145547266
"2018-MNH1",4,0.0329286981656416,0.145547266
"2018-MNH1",5,0.0269597378470333,0.1806384325
"2018-MNH1",6,0.0220727664702865,0.1806384325
"2018-MNH1",7,0.0180716527147321,0.1806384325
"2018-MNH1",8,0.0147958178364964,0.1806384325
"2018-MNH1",9,0.0121137910796793,0.1511343775
"2018-MNH1",10,0.00991793329329519,0.1511343775
"2018-MOH1",1,0.06,0.113120734588
"2018-MOH1",2,0.0491238451846789,0.113120734588
"2018-MOH1",3,0.0402192027621384,0.15342660742
"2018-MOH1",4,0.0329286981656416,0.34236699034
"2018-MOH1",5,0.0269597378470333,0.34236699034
"2018-MOH1",6,0.0220727664702865,0.194111753236
"2018-MOH1",7,0.0180716527147321,0.194111753236
"2018-MOH1",8,0.0147958178364964,0.178963915
"2018-MOH1",9,0.0121137910796793,0.178963915
"2018-MOH1",10,0.00991793329329519,0.178963915
"2018-NCH1",1,0.06,0.036405319
"2018-NCH1",2,0.0491238451846789,0.036405319
"2018-NCH1",3,0.0402192027621384,0.036279805
"2018-NCH1",4,0.0329286981656416,0.036279805
"2018-NCH1",5,0.0269597378470333,0.036279805
"2018-NCH1",6,0.0220727664702865,0.137632816
"2018-NCH1",7,0.0180716527147321,0.137632816
"2018-NCH1",8,0.0147958178364964,0.137632816
"2018-NCH1",9,0.0121137910796793,0.137632816
"2018-NCH1",10,0.00991793329329519,0.179651221
"2018-NYH1",1,0.06,0.117874222
"2018-NYH1",2,0.0491238451846789,0.117874222
"2018-NYH1",3,0.0402192027621384,0.133849669
"2018-NYH1",4,0.0329286981656416,0.133849669
"2018-NYH1",5,0.0269597378470333,0.133849669
"2018-NYH1",6,0.0220727664702865,0.133849669
"2018-NYH1",7,0.0180716527147321,0.103964626
"2018-NYH1",8,0.0147958178364964,0.103964626
"2018-NYH1",9,0.0121137910796793,0.103964626
"2018-NYH1",10,0.00991793329329519,0.103964626
"2018-NYH2",1,0.06,0.118096978
"2018-NYH2",2,0.0491238451846789,0.118096978
"2018-NYH2",3,0.0402192027621384,0.135076081
"2018-NYH2",4,0.0329286981656416,0.104023108
"2018-NYH2",5,0.0269597378470333,0.104023108
"2018-NYH2",6,0.0220727664702865,0.104023108
"2018-NYH2",7,0.0180716527147321,0.103964626
"2018-NYH2",8,0.0147958178364964,0.103964626
"2018-NYH2",9,0.0121137910796793,0.103964626
"2018-NYH2",10,0.00991793329329519,0.103964626
"2018-NYH3",1,0.06,0.117874222
"2018-NYH3",2,0.0491238451846789,0.117874222
"2018-NYH3",3,0.0402192027621384,0.133849669
"2018-NYH3",4,0.0329286981656416,0.133849669
"2018-NYH3",5,0.0269597378470333,0.133849669
"2018-NYH3",6,0.0220727664702865,0.133849669
"2018-NYH3",7,0.0180716527147321,0.103964626
"2018-NYH3",8,0.0147958178364964,0.103964626
"2018-NYH3",9,0.0121137910796793,0.103964626
"2018-NYH3",10,0.00991793329329519,0.103964626
"2018-OHH1",1,0.06,0.138262894
"2018-OHH1",2,0.0491238451846789,0.138262894
"2018-OHH1",3,0.0402192027621384,0.1866907552
"2018-OHH1",4,0.0329286981656416,0.1866907552
"2018-OHH1",5,0.0269597378470333,0.1866907552
"2018-OHH1",6,0.0220727664702865,0.1866907552
"2018-OHH1",7,0.0180716527147321,0.1569939832
"2018-OHH1",8,0.0147958178364964,0.1569939832
"2018-OHH1",9,0.0121137910796793,0.1569939832
"2018-OHH1",10,0.00991793329329519,0.1569939832
"2018-SCH1",1,0.06,0.05660409892
"2018-SCH1",2,0.0491238451846789,0.05660409892
"2018-SCH1",3,0.0402192027621384,0.05660409892
"2018-SCH1",4,0.0329286981656416,0.32407109272
"2018-SCH1",5,0.0269597378470333,0.32407109272
"2018-SCH1",6,0.0220727664702865,0.32407109272
"2018-SCH1",7,0.0180716527147321,0.32407109272
"2018-SCH1",8,0.0147958178364964,0.20897491318
"2018-SCH1",9,0.0121137910796793,0.20897491318
"2018-SCH1",10,0.00991793329329519,0.20897491318
"2018-TXH1-Dry",1,0.06,0.3934129915
"2018-TXH1-Dry",2,0.0491238451846789,0.3934129915
"2018-TXH1-Dry",3,0.0402192027621384,0.3934129915
"2018-TXH1-Dry",4,0.0329286981656416,0.3934129915
"2018-TXH1-Dry",5,0.0269597378470333,0.3822053095
"2018-TXH1-Dry",6,0.0220727664702865,0.3822053095
"2018-TXH1-Dry",7,0.0180716527147321,0.3822053095
"2018-TXH1-Dry",8,0.0147958178364964,0.3822053095
"2018-TXH1-Dry",9,0.0121137910796793,0.354318601
"2018-TXH1-Dry",10,0.00991793329329519,0.354318601
"2018-TXH1-Early",1,0.06,0.3934129915
"2018-TXH1-Early",2,0.0491238451846789,0.3934129915
"2018-TXH1-Early",3,0.0402192027621384,0.3934129915
"2018-TXH1-Early",4,0.0329286981656416,0.3934129915
"2018-TXH1-Early",5,0.0269597378470333,0.3822053095
"2018-TXH1-Early",6,0.0220727664702865,0.3822053095
"2018-TXH1-Early",7,0.0180716527147321,0.3822053095
"2018-TXH1-Early",8,0.0147958178364964,0.3822053095
"2018-TXH1-Early",9,0.0121137910796793,0.354318601
"2018-TXH1-Early",10,0.00991793329329519,0.354318601
"2018-TXH1-Late",1,0.06,0.3934129915
"2018-TXH1-Late",2,0.0491238451846789,0.3934129915
"2018-TXH1-Late",3,0.0402192027621384,0.3934129915
"2018-TXH1-Late",4,0.0329286981656416,0.3934129915
"2018-TXH1-Late",5,0.0269597378470333,0.3822053095
"2018-TXH1-Late",6,0.0220727664702865,0.3822053095
"2018-TXH1-Late",7,0.0180716527147321,0.3822053095
"2018-TXH1-Late",8,0.0147958178364964,0.3822053095
"2018-TXH1-Late",9,0.0121137910796793,0.354318601
"2018-TXH1-Late",10,0.00991793329329519,0.354318601
"2018-TXH2",1,0.06,0.19386583084
"2018-TXH2",2,0.0491238451846789,0.19386583084
"2018-TXH2",3,0.0402192027621384,0.19386583084
"2018-TXH2",4,0.0329286981656416,0.23196659164
"2018-TXH2",5,0.0269597378470333,0.23196659164
"2018-TXH2",6,0.0220727664702865,0.233100560812
"2018-TXH2",7,0.0180716527147321,0.233100560812
"2018-TXH2",8,0.0147958178364964,0.233100560812
"2018-TXH2",9,0.0121137910796793,0.239337636814
"2018-TXH2",10,0.00991793329329519,0.239337636814
"2018-WIH1",1,0.06,0.1399648
"2018-WIH1",2,0.0491238451846789,0.1399648
"2018-WIH1",3,0.0402192027621384,0.1399648
"2018-WIH1",4,0.0329286981656416,0.1399648
"2018-WIH1",5,0.0269597378470333,0.187360699
"2018-WIH1",6,0.0220727664702865,0.187360699
"2018-WIH1",7,0.0180716527147321,0.16033988605
"2018-WIH1",8,0.0147958178364964,0.16033988605
"2018-WIH1",9,0.0121137910796793,0.0094954765
"2018-WIH1",10,0.00991793329329519,0.0094954765
"2018-WIH2",1,0.06,0.05791558
"2018-WIH2",2,0.0491238451846789,0.05791558
"2018-WIH2",3,0.0402192027621384,0.05791558
"2018-WIH2",4,0.0329286981656416,0.05791558
"2018-WIH2",5,0.0269597378470333,0.14525460805
"2018-WIH2",6,0.0220727664702865,0.1467763969
"2018-WIH2",7,0.0180716527147321,0.0793036045
"2018-WIH2",8,0.0147958178364964,0.0793036045
"2018-WIH2",9,0.0121137910796793,0.0793036045
"2018-WIH2",10,0.00991793329329519,0.0793036045
"2019-DEH1",1,0.06,0.023644216
"2019-DEH1",2,0.0491238451846789,0.023644216
"2019-DEH1",3,0.0402192027621384,0.023397178
"2019-DEH1",4,0.0329286981656416,0.023397178
"2019-DEH1",5,0.0269597378470333,0.023397178
"2019-DEH1",6,0.0220727664702865,0.0176788696
"2019-DEH1",7,0.0180716527147321,0.0176788696
"2019-DEH1",8,0.0147958178364964,0.0176788696
"2019-DEH1",9,0.0121137910796793,0.0176788696
"2019-DEH1",10,0.00991793329329519,0.0102399592
"2019-GAH2",1,0.06,0.1380855385
"2019-GAH2",2,0.0491238451846789,0.1380855385
"2019-GAH2",3,0.0402192027621384,0.1380855385
"2019-GAH2",4,0.0329286981656416,0.20977684675
"2019-GAH2",5,0.0269597378470333,0.20977684675
"2019-GAH2",6,0.0220727664702865,0.15883305115
"2019-GAH2",7,0.0180716527147321,0.15883305115
"2019-GAH2",8,0.0147958178364964,0.161102794
"2019-GAH2",9,0.0121137910796793,0.161102794
"2019-GAH2",10,0.00991793329329519,0.161102794
"2019-IAH4",1,0.06,0.158200924
"2019-IAH4",2,0.0491238451846789,0.158200924
"2019-IAH4",3,0.0402192027621384,0.15795172
"2019-IAH4",4,0.0329286981656416,0.157252387
"2019-IAH4",5,0.0269597378470333,0.157252387
"2019-IAH4",6,0.0220727664702865,0.157252387
"2019-IAH4",7,0.0180716527147321,0.157252387
"2019-IAH4",8,0.0147958178364964,0.09093796
"2019-IAH4",9,0.0121137910796793,0.09093796
"2019-IAH4",10,0.00991793329329519,0.09093796
"2019-ILH1",1,0.06,0.148572712
"2019-ILH1",2,0.0491238451846789,0.148572712
"2019-ILH1",3,0.0402192027621384,0.176440924
"2019-ILH1",4,0.0329286981656416,0.220948804
"2019-ILH1",5,0.0269597378470333,0.220948804
"2019-ILH1",6,0.0220727664702865,0.192853504
"2019-ILH1",7,0.0180716527147321,0.15217591
"2019-ILH1",8,0.0147958178364964,0.1161741856
"2019-ILH1",9,0.0121137910796793,0.1161741856
"2019-ILH1",10,0.00991793329329519,0.1161741856
"2019-INH1",1,0.06,0.136161076
"2019-INH1",2,0.0491238451846789,0.136161076
"2019-INH1",3,0.0402192027621384,0.136161076
"2019-INH1",4,0.0329286981656416,0.1872629725
"2019-INH1",5,0.0269597378470333,0.1872629725
"2019-INH1",6,0.0220727664702865,0.162445828
"2019-INH1",7,0.0180716527147321,0.162445828
"2019-INH1",8,0.0147958178364964,0.09162481
"2019-INH1",9,0.0121137910796793,0.09162481
"2019-INH1",10,0.00991793329329519,0.09162481
"2019-MIH1",1,0.06,0.0975608356
"2019-MIH1",2,0.0491238451846789,0.0975608356
"2019-MIH1",3,0.0402192027621384,0.168651247
"2019-MIH1",4,0.0329286981656416,0.1921834576
"2019-MIH1",5,0.0269597378470333,0.1921834576
"2019-MIH1",6,0.0220727664702865,0.1454686744
"2019-MIH1",7,0.0180716527147321,0.1454686744
"2019-MIH1",8,0.0147958178364964,0.1454686744
"2019-MIH1",9,0.0121137910796793,0.1454562256
"2019-MIH1",10,0.00991793329329519,0.1454562256
"2019-MNH1",1,0.06,0.199025692
"2019-MNH1",2,0.0491238451846789,0.199025692
"2019-MNH1",3,0.0402192027621384,0.19876258
"2019-MNH1",4,0.0329286981656416,0.19876258
"2019-MNH1",5,0.0269597378470333,0.169006129
"2019-MNH1",6,0.0220727664702865,0.169006129
"2019-MNH1",7,0.0180716527147321,0.169006129
"2019-MNH1",8,0.0147958178364964,0.1270833985
"2019-MNH1",9,0.0121137910796793,0.1270833985
"2019-MNH1",10,0.00991793329329519,0.1270833985
"2019-MOH1",1,0.06,0.113120734588
"2019-MOH1",2,0.0491238451846789,0.113120734588
"2019-MOH1",3,0.0402192027621384,0.15342660742
"2019-MOH1",4,0.0329286981656416,0.34236699034
"2019-MOH1",5,0.0269597378470333,0.34236699034
"2019-MOH1",6,0.0220727664702865,0.194111753236
"2019-MOH1",7,0.0180716527147321,0.194111753236
"2019-MOH1",8,0.0147958178364964,0.178963915
"2019-MOH1",9,0.0121137910796793,0.178963915
"2019-MOH1",10,0.00991793329329519,0.178963915
"2019-NEH1",1,0.06,0.19330882
"2019-NEH1",2,0.0491238451846789,0.19330882
"2019-NEH1",3,0.0402192027621384,0.2320615012
"2019-NEH1",4,0.0329286981656416,0.2320615012
"2019-NEH1",5,0.0269597378470333,0.232042315
"2019-NEH1",6,0.0220727664702865,0.232042315
"2019-NEH1",7,0.0180716527147321,0.1874080945
"2019-NEH1",8,0.0147958178364964,0.1874080945
"2019-NEH1",9,0.0121137910796793,0.1705866592
"2019-NEH1",10,0.00991793329329519,0.1705866592
"2019-NEH2",1,0.06,0.19330882
"2019-NEH2",2,0.0491238451846789,0.19330882
"2019-NEH2",3,0.0402192027621384,0.2320615012
"2019-NEH2",4,0.0329286981656416,0.2320615012
"2019-NEH2",5,0.0269597378470333,0.232042315
"2019-NEH2",6,0.0220727664702865,0.232042315
"2019-NEH2",7,0.0180716527147321,0.1874080945
"2019-NEH2",8,0.0147958178364964,0.1874080945
"2019-NEH2",9,0.0121137910796793,0.1705866592
"2019-NEH2",10,0.00991793329329519,0.1705866592
"2019-NEH2L",1,0.06,0.19330882
"2019-NEH2L",2,0.0491238451846789,0.19330882
"2019-NEH2L",3,0.0402192027621384,0.2320615012
"2019-NEH2L",4,0.0329286981656416,0.2320615012
"2019-NEH2L",5,0.0269597378470333,0.232042315
"2019-NEH2L",6,0.0220727664702865,0.232042315
"2019-NEH2L",7,0.0180716527147321,0.1874080945
"2019-NEH2L",8,0.0147958178364964,0.1874080945
"2019-NEH2L",9,0.0121137910796793,0.1705866592
"2019-NEH2L",10,0.00991793329329519,0.1705866592
"2019-NYH1",1,0.06,0.118096978
"2019-NYH1",2,0.0491238451846789,0.118096978
"2019-NYH1",3,0.0402192027621384,0.135076081
"2019-NYH1",4,0.0329286981656416,0.104023108
"2019-NYH1",5,0.0269597378470333,0.104023108
"2019-NYH1",6,0.0220727664702865,0.104023108
"2019-NYH1",7,0.0180716527147321,0.103964626
"2019-NYH1",8,0.0147958178364964,0.103964626
"2019-NYH1",9,0.0121137910796793,0.103964626
"2019-NYH1",10,0.00991793329329519,0.103964626
"2019-NYH2",1,0.06,0.117874222
"2019-NYH2",2,0.0491238451846789,0.117874222
"2019-NYH2",3,0.0402192027621384,0.133849669
"2019-NYH2",4,0.0329286981656416,0.133849669
"2019-NYH2",5,0.0269597378470333,0.133849669
"2019-NYH2",6,0.0220727664702865,0.133849669
"2019-NYH2",7,0.0180716527147321,0.133849669
"2019-NYH2",8,0.0147958178364964,0.103964626
"2019-NYH2",9,0.0121137910796793,0.103964626
"2019-NYH2",10,0.00991793329329519,0.103964626
"2019-NYH3",1,0.06,0.117874222
"2019-NYH3",2,0.0491238451846789,0.117874222
"2019-NYH3",3,0.0402192027621384,0.133849669
"2019-NYH3",4,0.0329286981656416,0.133849669
"2019-NYH3",5,0.0269597378470333,0.133849669
"2019-NYH3",6,0.0220727664702865,0.133849669
"2019-NYH3",7,0.0180716527147321,0.133849669
"2019-NYH3",8,0.0147958178364964,0.103964626
"2019-NYH3",9,0.0121137910796793,0.103964626
"2019-NYH3",10,0.00991793329329519,0.103964626
"2019-OHH1",1,0.06,0.138262894
"2019-OHH1",2,0.0491238451846789,0.138262894
"2019-OHH1",3,0.0402192027621384,0.1866907552
"2019-OHH1",4,0.0329286981656416,0.1866907552
"2019-OHH1",5,0.0269597378470333,0.1866907552
"2019-OHH1",6,0.0220727664702865,0.1866907552
"2019-OHH1",7,0.0180716527147321,0.1569939832
"2019-OHH1",8,0.0147958178364964,0.1569939832
"2019-OHH1",9,0.0121137910796793,0.1569939832
"2019-OHH1",10,0.00991793329329519,0.1569939832
"2019-SCH1",1,0.06,0.05660409892
"2019-SCH1",2,0.0491238451846789,0.05660409892
"2019-SCH1",3,0.0402192027621384,0.05660409892
"2019-SCH1",4,0.0329286981656416,0.32407109272
"2019-SCH1",5,0.0269597378470333,0.32407109272
"2019-SCH1",6,0.0220727664702865,0.32407109272
"2019-SCH1",7,0.0180716527147321,0.32407109272
"2019-SCH1",8,0.0147958178364964,0.20897491318
"2019-SCH1",9,0.0121137910796793,0.20897491318
"2019-SCH1",10,0.00991793329329519,0.20897491318
"2019-TXH1",1,0.06,0.3934129915
"2019-TXH1",2,0.0491238451846789,0.3934129915
"2019-TXH1",3,0.0402192027621384,0.3934129915
"2019-TXH1",4,0.0329286981656416,0.3934129915
"2019-TXH1",5,0.0269597378470333,0.3822053095
"2019-TXH1",6,0.0220727664702865,0.3822053095
"2019-TXH1",7,0.0180716527147321,0.3822053095
"2019-TXH1",8,0.0147958178364964,0.3822053095
"2019-TXH1",9,0.0121137910796793,0.354318601
"2019-TXH1",10,0.00991793329329519,0.354318601
"2019-TXH2",1,0.06,0.3934129915
"2019-TXH2",2,0.0491238451846789,0.3934129915
"2019-TXH2",3,0.0402192027621384,0.3934129915
"2019-TXH2",4,0.0329286981656416,0.3934129915
"2019-TXH2",5,0.0269597378470333,0.3822053095
"2019-TXH2",6,0.0220727664702865,0.3822053095
"2019-TXH2",7,0.0180716527147321,0.3822053095
"2019-TXH2",8,0.0147958178364964,0.3822053095
"2019-TXH2",9,0.0121137910796793,0.354318601
"2019-TXH2",10,0.00991793329329519,0.354318601
"2019-TXH3",1,0.06,0.3934129915
"2019-TXH3",2,0.0491238451846789,0.3934129915
"2019-TXH3",3,0.0402192027621384,0.3934129915
"2019-TXH3",4,0.0329286981656416,0.3934129915
"2019-TXH3",5,0.0269597378470333,0.3822053095
"2019-TXH3",6,0.0220727664702865,0.3822053095
"2019-TXH3",7,0.0180716527147321,0.3822053095
"2019-TXH3",8,0.0147958178364964,0.3822053095
"2019-TXH3",9,0.0121137910796793,0.354318601
"2019-TXH3",10,0.00991793329329519,0.354318601
"2019-WIH1",1,0.06,0.1399648
"2019-WIH1",2,0.0491238451846789,0.1399648
"2019-WIH1",3,0.0402192027621384,0.1399648
"2019-WIH1",4,0.0329286981656416,0.1399648
"2019-WIH1",5,0.0269597378470333,0.187360699
"2019-WIH1",6,0.0220727664702865,0.187360699
"2019-WIH1",7,0.0180716527147321,0.16033988605
"2019-WIH1",8,0.0147958178364964,0.16033988605
"2019-WIH1",9,0.0121137910796793,0.0094954765
"2019-WIH1",10,0.00991793329329519,0.0094954765
"2019-WIH2",1,0.06,0.136681429
"2019-WIH2",2,0.0491238451846789,0.136681429
"2019-WIH2",3,0.0402192027621384,0.14965537
"2019-WIH2",4,0.0329286981656416,0.149620885
"2019-WIH2",5,0.0269597378470333,0.149620885
"2019-WIH2",6,0.0220727664702865,0.149620885
"2019-WIH2",7,0.0180716527147321,0.009320458
"2019-WIH2",8,0.0147958178364964,0.009320458
"2019-WIH2",9,0.0121137910796793,0.009320458
"2019-WIH2",10,0.00991793329329519,0.009320458
"2020-DEH1",1,0.06,0.0311083888
"2020-DEH1",2,0.0491238451846789,0.0311083888
"2020-DEH1",3,0.0402192027621384,0.0449675512
"2020-DEH1",4,0.0329286981656416,0.0697324096
"2020-DEH1",5,0.0269597378470333,0.0697324096
"2020-DEH1",6,0.0220727664702865,0.04495793872
"2020-DEH1",7,0.0180716527147321,0.03072552664
"2020-DEH1",8,0.0147958178364964,0.03072552664
"2020-DEH1",9,0.0121137910796793,0.13614962926
"2020-DEH1",10,0.00991793329329519,0.13614962926
"2020-INH1",1,0.06,0.187653109
"2020-INH1",2,0.0491238451846789,0.187653109
"2020-INH1",3,0.0402192027621384,0.187653109
"2020-INH1",4,0.0329286981656416,0.204249856
"2020-INH1",5,0.0269597378470333,0.204249856
"2020-INH1",6,0.0220727664702865,0.115735354
"2020-INH1",7,0.0180716527147321,0.09162481
"2020-INH1",8,0.0147958178364964,0.09162481
"2020-INH1",9,0.0121137910796793,0.09162481
"2020-INH1",10,0.00991793329329519,0.09162481
"2020-MIH1",1,0.06,0.0975608356
"2020-MIH1",2,0.0491238451846789,0.0975608356
"2020-MIH1",3,0.0402192027621384,0.168651247
"2020-MIH1",4,0.0329286981656416,0.1921834576
"2020-MIH1",5,0.0269597378470333,0.1921834576
"2020-MIH1",6,0.0220727664702865,0.1454686744
"2020-MIH1",7,0.0180716527147321,0.1454686744
"2020-MIH1",8,0.0147958178364964,0.1454686744
"2020-MIH1",9,0.0121137910796793,0.1454562256
"2020-MIH1",10,0.00991793329329519,0.1454562256
"2020-MNH1",1,0.06,0.199025692
"2020-MNH1",2,0.0491238451846789,0.199025692
"2020-MNH1",3,0.0402192027621384,0.19876258
"2020-MNH1",4,0.0329286981656416,0.19876258
"2020-MNH1",5,0.0269597378470333,0.169006129
"2020-MNH1",6,0.0220727664702865,0.169006129
"2020-MNH1",7,0.0180716527147321,0.169006129
"2020-MNH1",8,0.0147958178364964,0.1270833985
"2020-MNH1",9,0.0121137910796793,0.1270833985
"2020-MNH1",10,0.00991793329329519,0.1270833985
"2020-NEH1",1,0.06,0.187157266
"2020-NEH1",2,0.0491238451846789,0.187157266
"2020-NEH1",3,0.0402192027621384,0.187031524
"2020-NEH1",4,0.0329286981656416,0.187031524
"2020-NEH1",5,0.0269597378470333,0.2658867205
"2020-NEH1",6,0.0220727664702865,0.2658867205
"2020-NEH1",7,0.0180716527147321,0.2658867205
"2020-NEH1",8,0.0147958178364964,0.1954426435
"2020-NEH1",9,0.0121137910796793,0.1954426435
"2020-NEH1",10,0.00991793329329519,0.1954426435
"2020-NEH2",1,0.06,0.136254784
"2020-NEH2",2,0.0491238451846789,0.1475229886
"2020-NEH2",3,0.0402192027621384,0.1475229886
"2020-NEH2",4,0.0329286981656416,0.1475229886
"2020-NEH2",5,0.0269597378470333,0.1475229886
"2020-NEH2",6,0.0220727664702865,0.1475229886
"2020-NEH2",7,0.0180716527147321,0.113447032
"2020-NEH2",8,0.0147958178364964,0.113447032
"2020-NEH2",9,0.0121137910796793,0.113447032
"2020-NEH2",10,0.00991793329329519,0.113447032
"2020-NYH1",1,0.06,0.117874222
